14:14:44.87; 022.1; 022.1; 022.1; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.88; 022.1; 022.1; 022.1; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.89; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.90; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.91; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.92; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.7; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.93; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.7; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.94; 022.1; 022.1; 022.2; 022.3; 022.2; 022.3; 022.0; 022.2; 022.8; 022.7; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.95; 022.1; 022.1; 022.2; 022.3; 022.2; 022.3; 022.0; 022.2; 022.8; 022.7; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.96; 022.1; 022.1; 022.2; 022.3; 022.2; 022.3; 022.1; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.97; 022.1; 022.1; 022.2; 022.3; 022.2; 022.3; 022.1; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.98; 022.1; 022.1; 022.2; 022.3; 022.2; 022.3; 022.1; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:44.99; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.1; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
14:14:45.00; 022.1; 022.1; 022.2; 022.2; 022.2; 022.3; 022.0; 022.2; 022.8; 022.6; 022.6; 022.5; 022.5; 022.7; 022.7; 888888.0
