17:33:12.89; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.01; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.10; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.24; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.38; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.51; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.62; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.73; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.86; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:13.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.10; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.23; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.37; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.48; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.70; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.84; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:14.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.10; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.21; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.34; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.46; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.61; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.70; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.84; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:15.97; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.08; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.19; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.32; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.45; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.54; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.66; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.78; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:16.87; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.01; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.15; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.28; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.39; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.48; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.69; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.81; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:17.95; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.09; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.20; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.31; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.44; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.70; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.81; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:18.94; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.04; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.33; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.47; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.70; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.79; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:19.91; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.00; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.12; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.25; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.37; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.52; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.61; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.74; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.86; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:20.97; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.08; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.23; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.33; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.48; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.58; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.72; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.83; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:21.94; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.04; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.14; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.26; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.38; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.50; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.70; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.80; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:22.93; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.04; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.16; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.25; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.43; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.56; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.69; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.81; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:23.92; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.04; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.15; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.24; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.38; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.49; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.61; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.71; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.83; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:24.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.09; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.20; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.32; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.42; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.54; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.65; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.79; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:25.88; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.02; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.14; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.29; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.40; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.49; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.63; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.78; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.88; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:26.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.16; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.29; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.39; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.51; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.61; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.75; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.84; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:27.94; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.08; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.17; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.31; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.45; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.56; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.68; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.80; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:28.94; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.05; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.15; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.25; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.40; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.51; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.60; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.71; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.81; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:29.91; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.04; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.15; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.27; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.40; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.53; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.63; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.76; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:30.91; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.02; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.12; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.25; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.38; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.51; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.62; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.73; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:31.90; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.06; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.17; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.26; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.39; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.49; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.72; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.84; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:32.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.09; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.22; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.33; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.42; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.55; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.66; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.76; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.86; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:33.96; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.06; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.18; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.29; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.39; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.53; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.67; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.76; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.87; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:34.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.08; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.20; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.31; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.45; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.55; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.68; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.82; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:35.95; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.06; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.17; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.29; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.43; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.52; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.66; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.79; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:36.91; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.03; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.15; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.30; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.41; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.52; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.63; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.74; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.83; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:37.95; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.07; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.16; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.30; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.44; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.55; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.66; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.79; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:38.93; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.05; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.14; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.26; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.38; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.48; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.59; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.74; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.88; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:39.98; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.10; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.23; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.33; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.44; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.54; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.64; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.74; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.85; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:40.94; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.08; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.21; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.31; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.43; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.54; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.67; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.76; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.90; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:41.99; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.09; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.22; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.36; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.49; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.58; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.70; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.82; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.89; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:42.99; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.11; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.21; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.34; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.46; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.56; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.67; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.80; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:43.92; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.03; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.16; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.29; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.41; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.52; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.65; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.79; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
17:33:44.91; +010.0030; +000.0000; +000.0000; +000.0000; +000.0000; +000.0000
